50
1,-870.395068122318,109.72366653767926
2,251.67203552620313,178.78063159384078
3,-488.2279213766365,318.1532940809634
4,231.68690068518774,-504.4389656327621
5,-212.5377496199609,-971.9474644282533
6,777.3412707377878,-515.9580799968896
7,-930.027484975436,-524.9658419789682
8,536.9057452926647,79.2049961157677
9,-732.8406270583318,-193.08687836733168
10,520.1174640311314,-260.53971840885424
11,-792.4017049733126,-367.1084850516364
12,444.1438036462897,-941.1817485976754
13,-550.3350537103154,-643.4746480329774
14,836.0686817705296,-991.3498448590801
15,-534.3023585830869,54.20910310472755
16,705.2189079829479,46.17953307584071
17,-86.89627443206109,-416.91918188295915
18,705.768441730572,249.81740742710167
19,-428.49591319399246,175.3707587857191
20,209.40274052391527,-48.72764735270516
21,-310.0792212778065,-118.55807441740751
22,979.4845933907209,300.28814412104407
23,-450.34427502706,526.2850336207919
24,710.3674545406149,207.54556201678997
25,-468.0892622204236,-816.9829671761952
26,376.5170412465424,-190.90115523669238
27,-205.15308417533117,-589.0701878874431
28,387.0663291562129,-375.68639093580794
29,-24.347212417551646,-711.9189654611823
30,465.1466895853897,-402.32262879593156
31,-277.81976025103006,341.3867090080364
32,279.70367272856123,70.10835679965749
33,-427.511970935298,995.2517730361571
34,556.2926960348807,-632.8272564770814
35,-835.3578527651697,28.602683005118024
36,584.8462675343845,-230.18552020792595
37,-732.354352421976,505.8013757807132
38,548.3715513414379,-531.3799681872933
39,-610.0722184150214,-978.1685402985191
40,279.59230241320546,284.6181207242362
41,-633.7468397713872,30.87821145549765
42,333.9604771550643,590.3985493287371
43,-724.7682127198613,-589.0527038930568
44,966.7765715275814,-274.9898959236583
45,-359.5315965441305,913.062661334324
46,635.2731642890077,569.3667081399426
47,-499.4708732844487,630.3473840787508
48,163.8928715616849,26.54904067528537
49,-499.81958598443975,79.99016404406757
50,209.5855508174669,-187.58039924516788
